Name,PublicKey,Balance,UTXO_Count
Vytautas328,0x60e8b9bb631f8c5a74969e539a2c14cb91e866b6,224823.58,1
Rasa329,0x2bafa1780d48b0fb460fd80dc8adcd830c740abd,92874.44,2
Mantas330,0xbb5adab0a5cc7cbc97b1e394dec97754f8a0e4df,1143690.13,8
Tomas331,0x950c84c71cf9a8ec4d304d952be24d611f3f29d5,196894.77,3
Andrius332,0x247992abdb6908e04cd985a6e8f2283e67b2cc29,217210.03,4
Patricija333,0x5218e7d10db4e36214f2f24d6e9c0dfaff43c2e3,1289201.16,12
Jokubas334,0x6fc3c4abde950ab194a636b36bdf719baaa05db8,29684.62,1
Rokas335,0x5a7ecf9bfd0b9ec95beeb879ecf85df6c31b592a,165773.16,2
Laura336,0x51a466ee9d3bd165e1e93cd54319b7559ea9bee1,88177.79,2
Marija337,0x16bfe585c08e20ac05ffcf23c9a59a587ddf45ec,464265.66,6
Ona338,0xae972e4e218f5793ec528f4ebe1fa7e3d1fb4588,1742597.75,15
Andrius339,0x6751baf6280ccd446638cd759f1c32027bfc438b,52563.12,3
Vanesa340,0xa5401c3d8aa4809f96424b1597add8244aed8b18,374160.81,5
Lukas341,0xc2e62e9c4514cff70072e7fc60b6420216bb25ec,693242.11,10
Mantas342,0xe7a899ac99a8b225c1da4b0c32ccac9c34347627,722462.02,9
Mantas343,0x45c1cacbe8a45965387f533e55d08da973c3e5f7,558023.02,3
Rasa344,0x46083a318ac64c92c3a3308a1b355748a4b89a00,79524.82,1
Lukas345,0x2e7d53ae2fbc489c55cbdd8821a941dfe7ae7f24,265711.16,2
Rokas346,0x4f4058e0b6df845e52991160efdc9ec0af9875f0,712392.46,7
Gabija347,0x19d6c9545b9b0905449dcce92d505bc3211a84d6,218180.84,2
Matas348,0xf1f5c6da510ba521eba1532505e778d89a84022e,243081.66,2
Gabija349,0x2832e5cea58a672eb44153c964e22017a06822d3,276784.17,7
Tomas350,0xb14f35ef227d83d0d17284972cd06e8e92b0d2af,220308.99,6
Tomas351,0x60f8d0dc1e9c4f8bd44962a8725d43baf1b290eb,363082.37,6
Rokas352,0x91e7871211b5febd6977f03c5fde1ccf2eec3836,916455.43,10
Ona353,0x6d133bfb8da4ab68dc2da6fc5a9fe76481b0ca80,226607.13,4
Lukas354,0xac2d2b5f25ad4c4b7c1b007f033a5f88f73229dd,1499130.74,15
Marija355,0x3e30a8fa8be32199f529ea168c70aca7710863c1,185826.92,2
Matas356,0xfa06ccf124a52ca3b1d58c59f3d55393a19d4abb,235322.09,3
Indre357,0x98419d7b06a9f220d17caeaf4274d0a0e9ebf73f,525293.58,4
Mantas358,0xd039c7cf91f626e5d1f7d022739d06ba1c44dfe0,1038336.61,6
Ona359,0x5f532e9addd951a7cacfb01dd9d28d713c44f744,600800.06,7
Ona360,0x4c245a6931601ff885732fff256e73d6fd3648c2,286616.78,3
Ona361,0x70f16d637dd63b108a4bb78ce8f67e0e86240f04,860061.99,6
Margarita362,0x842019f6a6047fd621d4d4ed10f0da2eb7f436e9,338021.26,3
Marija363,0x875d552ee857069578da9daf98b477ae9a98ddb8,304856.67,5
Indre364,0x68a0a196bcdb8f2c16052be31d4cb5bbfea0a4d5,742204.73,12
Paulius365,0xdebd249743ac2ed0f4fec9c849e5cb9965080791,141805.39,3
Indre366,0xb402638cb7bb6caa3ce91e48a10b49f6908fa430,955154.11,9
Margarita367,0xf594599bec28f0e7c573aed689795a868ef1a239,775857.55,10
Matas368,0x2aa181ea85962cc55ef5780b720472bfefde45ca,1087908.28,8
Indre369,0x52d006c01394cc6721120ab368525228b01385c2,1060539.95,8
Rasa370,0xd40a9c563769204c4e135585751b6a01aefd1df2,282364.40,7
Ona371,0x310c337ba5ee75ee09d13de586c36750ba2bf99d,109416.87,2
Lukas372,0xb4dca99934810bbe56a200d0a19c2ed27aa2f0bf,86719.45,3
Lukas373,0x9a6aeaa02a0865582325285deab67e5957648e14,293967.06,5
Marija374,0xb64babd9bd775a5c6099fb90592a170517c0433b,2255620.23,13
Egle375,0xbc5206792b2d773bb803a56920050c6a5661dd5b,469421.07,4
Matas376,0x15da6adfcc92a267f8157539570a6f556685d1ec,58549.17,1
Patricija377,0x3c8f2b560a6072ee8a1f21690106d93594d4b5cd,1307710.12,9
Rokas378,0xf37642b4dc248e443f6fb43a84fc15ef4e45f185,388665.97,3
Ona379,0x2b1beb06d0d8b199299d567b8e102e35c5ad91c3,132241.43,2
Egle380,0x7a754372f6982d9747d10c76e36742f609ba0691,1689052.18,13
Patricija381,0x82616b6fc95b06f051140e9a2abce9f69d8439af,661969.30,11
Rasa382,0x11d06b17c8ece4324ddc25eed0c8c6d16e2f9911,2092635.30,15
Marija383,0xb41d1107acb95e5a692832b24031d8def286e26a,24916.05,2
Egle384,0x18979fa574493125d8f89346e827f8f5cfc60fe7,103193.89,2
Vytautas385,0x71ac08621791d2251f4eea49c190448bfafa653a,740555.28,5
Egle386,0xaff0ca98f99750f6b0b70c44ee72bd0dc8a0e760,226046.58,6
Jokubas387,0x60c0846c9c068bd97e3641a2228f8fd67aff232a,1201297.89,13
Marija388,0x1d7ecc299a9a2fcc47fa24e90c2118c80430864f,356182.95,3
Jokubas389,0x77a651b7160978f5098e89bdd10f4529c56b0ddc,646523.45,7
Andrius390,0xe85c814adb59cb484151cb1d635746bfa29159d2,145320.01,1
Patricija391,0x6a57629740c7cc4eee5d74c86a0b1294890853e2,1336923.94,14
Margarita392,0x0f6d3def0a2d2bc84fe00b40675ce80ee9f8965f,893456.71,8
Patricija393,0xf96a14af3dcc222beae2f2d437d0ccf4193f2591,252309.92,3
Margarita394,0x3442aedd6abe3d59689e5ebbb068e4543e7d2580,106027.79,3
Margarita395,0x6807e066e581e894b4353a44e2f8a3a291cd2cd2,1291357.75,12
Tomas396,0x8de837246953763b8dae1b06d82716693d39e783,514872.36,7
Margarita397,0x579f214c65a16a39d961fa60d37aa6f90cfaeb58,199284.15,4
Vakare398,0xf4e94542395cd0bebfeecb28004ee112e79be481,964667.96,11
Jokubas399,0x69127bc448b000159ff885880e5c00d039959263,86232.62,2
Tomas400,0x62b62b871732da7900481cd5c1303764147cd6af,247252.59,2
Ona401,0x338488abc9df13fad3b432eee8836ee5cf5db970,1261690.03,7
Jokubas402,0x4c634e5ae60bfb64b8b8467e4426fc4b736af1d2,44948.69,2
Mantas403,0x4a5ac90101fba16c50ea78d4f39edf5060167c86,746548.57,11
Vanesa404,0x29a2e8091bfd8aecd2de3f090b4aef6eb040acdb,1017201.51,7
Margarita405,0xd54948ca66226e08a9b6b689c4bab65ee44a7b7d,843700.35,6
Vanesa406,0x4e2378476f4a35907f486e6ee1bf1e0b5e701987,1028659.46,10
Tomas407,0xb79993f2d27e45b35f53620a78740bc091a01a27,162112.70,2
Vanesa408,0x49c2201031512e49de39314260c12f9d97cecbd2,881320.95,7
Vakare409,0xba13167ad92c38282531d5a102c95ce8b9bd072b,85301.07,2
Andrius410,0x9694869e99de87edfac17f4c2cd878b1cfe2c575,213184.35,1
Marija411,0xaafab73fbc314c823bb13dae6c356f4c045c62dc,470045.99,4
Margarita412,0x5326209f4d6f8f50c3735bcf05e5d3cdf39836a5,750430.49,6
Rasa413,0x0d89c5e4c0152d8eb7f662ea19c3cbf8bf31494b,768754.51,8
Ona414,0x14e67b68382f01497810ed957232d3e7c93ae503,17877.89,1
Rasa415,0xc9c560ecc16a0e4f1db8c5472c8b7503723655df,20105.98,1
Vytautas416,0x64b6d98f723ad8f901af70c619fef81082160140,1790232.93,17
Rokas417,0xe1787bd4eb9676be03ba295445631fd90a52dfc9,608250.80,5
Margarita418,0xc16c990ddbe788b23fcfee3bd04a2e5b21b101b6,549628.39,6
Paulius419,0xda0bfc4a17c10465607e09ecee8871f642320626,661892.79,10
Indre420,0xb50366ff23cbe439006113018eda0a152f485798,915913.36,5
Gabija421,0x17cc341d6978ded43ec11a6923b72d0e2b899a34,460732.93,4
Paulius422,0xf3cc3249f616c0958b10bcadad5e490dbef57e73,421184.38,8
Patricija423,0x50710d32b098c218632ca4845c6176da9fc773e8,54270.05,3
Tomas424,0x0bb450ad4f5fb2ff2088011f6d4ff4195a4ea371,183855.91,3
Andrius425,0xb6e84f671f38a8e28b9a5caef6d331c2a17dcab4,358099.11,6
Rasa426,0x52ceb158a7f074a221d74f2367d98b01f2797e3d,438139.64,8
Vakare427,0xdf9f6a3d10658953761cba1822470c80c52a4a9d,184472.95,5
Marija428,0xda18499832fcd4118a6dcfd40a81455206bba9ee,224618.99,5
Indre429,0xab58c4e6a65eef1bd37258bd47ade75427f189a3,554945.76,5
Mantas430,0x0768de028773e1ae393ad4b61338cf01c0d842eb,193975.29,4
Rasa431,0xafd630f4c50560841b34e36f674e3502aaa221e5,145242.18,3
Patricija432,0xdf0954b9ec81b39fca20855ec23311ed15c0449f,251507.16,4
Gabija433,0xa183726f6bf2ddabf090a060ffbb924d8a9be4eb,102315.06,2
Vytautas434,0xeb9f6eb4fe64da11f81e43735e0d5c30e1565261,260177.13,5
Paulius435,0x5f052b16c25c4db39747ae42fc96bc75e5c3eca2,3229.97,1
Patricija436,0x42206b541be12b767947d592c0d79e00e2dad5fa,728853.99,8
Patricija437,0xeaa711e6cb1d1b4fa8a443645b62c5a079732e30,645964.96,8
Lukas438,0x1d071b9b4f150ee3749f1bd4b2bf5f3cdb5ab803,212917.16,2
Andrius439,0x9659a4996dca7a532f570ede847782d4c5e5ecc0,660722.59,5
Paulius440,0x15fd95c565ad2171dad9eef32a1d4d8896e13a3d,228481.06,1
Ona441,0x0a416976bf323064883fdd0e44752503cefe7e08,362698.13,3
Rasa442,0xddec680ba51de28a21754c0a4cb8b83042ea50b7,195727.40,2
Andrius443,0xe62ab063f6c1cfe2ecf611d3882c51c10ed2db3d,164665.31,3
Paulius444,0x7192e62bdd05ed40de7992e02bebf787c7df1ecb,301021.89,4
Mantas445,0xe3b9b26f7cbfeeda272061a64ef6bb22044a9892,724038.01,8
Laura446,0xa3405e6c75c351af9c138a47ffc3b7a0b164f357,98523.32,1
Laura447,0xbfcc9388d0d2eb6f3747faa1818e125e67c84152,734043.43,4
Mantas448,0x6bc9356db16ad771f8d035093c2328b50989e92a,89830.00,2
Andrius449,0x280498e0df1986bbe8be8c8a161f26fecb4dc413,810883.46,6
Indre450,0x4d0a770f28ec9869442a68d3763192591fd3866c,189343.39,7
Vytautas451,0xd76104c886584d2bf9392f3aceed0d8c8fdff040,143043.13,1
Jokubas452,0xd9e51cca8632082c7ccf054c4fe1eb5a51b4af00,61360.04,1
Rasa453,0xc1c0666611cce5a916cf6607f04d5565f68c9b17,15230.59,3
Indre454,0xc096ee555991f62fe1de1cf4e6ee7628ea3ac4cf,233623.46,2
Ona455,0xadc324f87b6a213389a4997c8e12c5f6877ed21e,43243.34,1
Patricija456,0x9ef8d7233bff80b362d3f733adec864bf9234b74,43537.94,2
Rokas457,0x8cc0b66307a72a112c368934ff80b0c5105634b8,326560.77,4
Mantas458,0xe9afa20c58c319dba6879edc396a885659e8605e,361978.56,3
Vanesa459,0xd8574e1272dabdf60e9f07746e9197a3ee0454c7,1048096.60,8
Paulius460,0x45b2530324f69a6ec22349831dff2260e84c9ae2,206462.67,3
Rasa461,0xe606095d088c675eb574cfc88f57ff5326f86f79,1281268.60,11
Egle462,0xacf3d92ff5ea953e68162c2b1851dc3589a919e6,100488.78,3
Jokubas463,0xdb0df18897514ac48a7fa0ace9d4d9d706e7534d,604076.16,5
Andrius464,0xdfa7853f7e88d3bff922d911bb861ff65d10fd6f,154648.60,2
Vytautas465,0x4481658ce42f951dc88db45fb5e7e553e42ae8ae,141986.53,4
Vakare466,0x62a4af302164b8bf763453ee96cbfb686862ca03,85588.58,2
Paulius467,0x1c3a4f4608bd348f939271c4b4fc900efff3c64b,221743.04,4
Vytautas468,0x6b58915127dd46bcecf27d7d575659b0b76544bd,218775.57,3
Andrius469,0x529678659562d6f05fbaf9b1f1b97dd0defc7ba9,559885.91,3
Patricija470,0xacdacc56b60b6dca46137b4b5e23015353dbe99f,808482.12,5
Vakare471,0xeb562a9bb7aea687fab5805738dcdb173a03f521,66452.06,1
Marija472,0xc908369da8f1297f7fda457f1df5669ee04cc387,14271.37,2
Paulius473,0x63eb36c5df32c891b0069668409198befa9ed870,1266336.77,10
Matas474,0x00a8910a41ada0a567be14d15ca342ac16294843,225043.21,2
Lukas475,0x6711117bf1c98b1f799bac1518f00ef42bcf3d4b,16980.22,1
Matas476,0x72aa18f836a74ea5176c7c6903066daf7b92c1e9,631005.91,7
Lukas477,0xd34a66038f94e8d6eb3b4311c695dd182b4188ad,146705.80,3
Rasa478,0xc079cd6ca1b522e650d6aa93fe88bdd08e96d2bc,42614.28,1
Rokas479,0x87b9594eae7cb769ec695563f21b89399c1a72d5,321177.80,4
Jokubas480,0x3edc759605b60b2a3c1d4cf48dc141005a9527ed,1071125.17,12
Jokubas481,0x7f6c8cffdfedeb77eca56f3620b6d16f4c0243a3,886330.69,9
Rasa482,0xa6744ab09323a186bb6eeea904fc1b625aa3cd0f,180022.61,3
Vytautas483,0x51b53a45b1b5b1dbcbd94484be07428fb1d7b259,294086.42,8
Gabija484,0xaf2eaa7b0e9be39fb6855e794f74daa957352836,1366991.96,10
Jokubas485,0x797e9d9eafff7c7bb84b0ccfd8db479837b92945,63716.15,1
Andrius486,0x351546cd220bca75990afc4cc5af2a1109372b39,1065775.72,11
Margarita487,0xa031609517928ca2342135d30e14a85a294583ce,175749.47,3
Matas488,0x0d38ffc3f636b481021ae7efb972f3aa2ca74679,129403.36,2
Vytautas489,0x0eb31166da3c6f85d9d80954329ca867580bdff2,784314.18,7
Rokas490,0x47e1c38feff17b86dfcf7c0a652acff6db521e46,157484.43,5
Vytautas491,0xd8ec924606d5786cf8ff29d2f4e6c73b0dc25a99,342743.94,2
Egle492,0x7a2f02c2d96c296c62e1312fecdaa6554766c192,69351.32,1
Rasa493,0x788eef908bd1cb27af0e08771efd22b395210131,940125.60,7
Patricija494,0x6b3dc5eeaa07a72c9d4cf20ade496ee0d6968a55,8755.30,1
Margarita495,0x59db86ee5d4f51c59ae1de5c7ef940c16cd59ba8,103370.06,3
Gabija496,0xfa1bf00f3fbb0343dea4808f64c1627d9bd4afe5,203836.22,3
Lukas497,0xbc8975f97f3f6f30651b93911800de4101a4eab5,268596.76,6
Tomas498,0x360b94a40a825c8e91c95c92f9f6f8e693935c98,595663.85,6
Patricija499,0x1ab5c101f7fadf6aea8d0b01548c234b7d6ca334,185859.77,2
Rasa500,0xd76ccf2e2e8fa9112bbbc2d65bdb6ee77bda9918,171164.24,4
Matas501,0x9f52ead58901c04f5f935dd17365df753cc8e057,134311.73,4
Mantas502,0xbe756d1479118d40c95c08ecee6ae6203b331bb8,379385.45,7
Rokas503,0x02796f699779d77db5d024ab0721a4d9de1fdafa,223515.96,2
Indre504,0x7c4bd19180d08c56fb70ffb554fc1c4d51e36392,2111.23,1
Lukas505,0x455188bcb913036e82a09d4a8457c97429789a03,1041937.28,8
Gabija506,0xc76c88ed696891470793635b63af7ce71038c067,1191882.30,12
Indre507,0x48c1c0d7aae7941e3f0031e1d7c9404fe160fae5,491316.06,5
Jokubas508,0x9539b81ebe9794f09f91521bb65bd704efcc5833,487769.37,8
Vakare509,0xdd9bc2d93ee846ef974e0cc959ad91e077a1bf3b,429327.17,5
Vytautas510,0xc342282570d74b915a6a624423547d3e9315d150,1108641.31,9
Gabija511,0x06d5abc14e031e853f11ac656aefe7fd349f2662,265918.55,3
Laura512,0xedec8d86252e5d9e167cb39642b05c2bd3df5ec2,1006994.39,8
Indre513,0x647da53d16423602675373743e4ebe3c38b9e03d,635746.96,5
Gabija514,0x027a11aa4111f955a9fbee3f19b174b827726287,474684.46,6
Mantas515,0x0e9efc4f7b616264b9df860d73a3f0666cbfb39b,528324.33,5
Ona516,0xd180cdc9247575bcab591a8d7134ffec93b5ed38,50887.50,3
Indre517,0x320fc6489b2737b3bc10a6c69dca6effd3b2703b,380320.06,5
Rasa518,0x200b0de5b0d3e56cbd807b8b19499a793a25d8a0,1206683.14,8
Paulius519,0x9f60d50788f2811259f96fe165b8447edd30899b,540602.65,4
Ona520,0x020a36549b440ea98e6c1223f710f981a575e40c,5442.43,1
Matas521,0x982306956cba33a8bd85b9ee165687024603cc30,528734.39,6
Vanesa522,0x7eadc9b1f5e2ecaf1cd21f32299827e11b1edfea,1592760.93,13
Matas523,0x0cb63688868073f3467dba452167c68d58daf7b7,10055.32,1
Vanesa524,0x4727420caf2daf1ad052fd34deaa1a4afeedf45a,23628.92,2
Vakare525,0x111d3c0090a4a0124be12d059e64cf3d5551ab8a,233410.78,2
Patricija526,0x44e85446c059be53d8b25565b0995e259609da1b,509256.50,4
Mantas527,0xac816cd1af99a10acf919ac0e27196fa0a9e2161,1019197.84,10
Matas528,0x02a71454f3dbd167c4d95d79c0437acc673eb18b,607814.02,6
Mantas529,0xf7804b5b38f278dd80a5d54c1ce5d0520a7ffc4f,1420891.52,12
Matas530,0xb9fadac156ce212b37f032fef3ca31191523491e,351968.29,5
Jokubas531,0xea06ea9125e526669d608b022df6d7bd1b52236b,191990.09,3
Margarita532,0x0a6ade7c8859c5ba2317da8d327b811672065d7a,807217.82,7
Jokubas533,0x3786ba321b979d84b52dca68991584c4f8e7e128,619858.04,6
Marija534,0x805c7b67bc1ff29d5f86e51ea349611ac3d638e4,407860.87,5
Rasa535,0x5fbc91463a76f4a86c51eac14efb6334246e1e8c,508917.32,2
Vytautas536,0x2b63875560a6ce041e9373cd9a914f74353f496b,333558.47,2
Tomas537,0xcceffc9f6f0c755a315e39fc5d2b54930ef53989,178775.49,2
Egle538,0xf68663acdc8eec4127de7d8e953c8b6c5cf61960,945560.65,8
Rasa539,0x0f7494bb43154615c89fd057184ce6e196f3fed3,605118.29,4
Andrius540,0x6eb7373a85898b8b2de1d70aada58c35f8729fcf,116712.25,3
Indre541,0x2f47ff13352cc7f23ac376718dd9d32e29852f08,300970.61,4
Rasa542,0xdd21777065ffbb12a3e47108f9eb38d88a58c20f,601767.54,5
Gabija543,0x018e8b9d880be307718acde4312b1462552a42b5,68037.05,1
Laura544,0xf3853675e0d41b1e6c6ac3cd7fa2b4424f6ef49a,1417221.26,9
Patricija545,0x4abc5a5d45bd39c2a8f5017cc8f8577dae3692cc,410637.52,6
Mantas546,0x490e4e624f1edc2fcb34f811760b5491b7e30d09,171965.57,2
Egle547,0xe32321a65f2962d9be19312c8968c6708f44ccfb,112214.25,2
Patricija548,0xd17dfa018b9d5c07d4b591def0d7f5917779c02f,141525.10,3
Rasa549,0xd87f0b2099f837cdddbe542b7af0e153dcecdfe1,224697.41,2
Marija550,0x6ed1f734e8c8f973bf224521ac2fb89603c4ef5e,369642.97,7
Mantas551,0xeaafaae692d31c2644431fc641aeed2959fff322,298271.91,4
Ona552,0x3acf8c1fe365bc1258b3dbd6d99682c395fd8dba,609972.25,9
Gabija553,0xafb8fc15cce873841d978e0fd3b37303c44cb60c,576580.76,4
Egle554,0x886d00b9b4fd5dcbea5d89ef613feccc9105131d,147593.32,3
Matas555,0xcb69128ebbe0567f1828eff0d7f7502bda689ae7,100877.71,3
Egle556,0x3c56d2bc5737edfe25d1bf9791c3af21f7c3c2b4,34643.04,2
Patricija557,0x3818fe5e149ecdab1695e0900426802c62073f58,14776.05,1
Vytautas558,0x0b90169761898206aa24a0c2b836e256cca6ed2c,805405.97,10
Gabija559,0x147f66e6ee5b1c4dceceaee468e1924bb7cbb0d1,633597.94,10
Vanesa560,0x639b8202ee279a2efb4e60caa66421835959e77f,530499.10,5
Matas561,0x99ca7794d4f8501ba5763b69d2fa8c6e1710d417,410333.64,6
Marija562,0xf43a4264b4243729183967f10181b984aa937ac9,1050361.50,10
Gabija563,0xd790ee7c184ad6b6815b5b45374470a782d3de94,405468.34,6
Vytautas564,0x89b4e393f2b2ccc569ef26acab80ad6a506c8033,59762.59,1
Vanesa565,0xa1a777cacb4a790730aa7fae6775b7094ebe212b,1301852.04,12
Indre566,0x224e3b47618d352bbb5fc71ed5a5c74ce1094f0b,1124334.83,9
Marija567,0xa629a754466018f71d2381ffe2622920d12016a2,212762.19,3
Margarita568,0xb3f2e51d72a911cbc4629184d059dd27edb0bfea,254088.18,3
Rokas569,0xb94570963f7757221438bd225b54d6062c02acff,309811.66,5
Laura570,0x172507914cbd8d32ca87b11c7cd1b9ee526f5617,401173.01,5
Laura571,0xebcf938e7e7152da702961325a21893e142d15a5,197193.21,6
Vytautas572,0x812c2c3cb747c8da09d5d78b513824997db627c4,889366.45,8
Rokas573,0xa316cc0b3c7a52356846c0d41eaaa65ab9f83a04,368791.02,8
Vanesa574,0x12f11a40e66e0f2e90c1e4d65c38da68784bf8f0,576490.93,9
Marija575,0x4849ebb7259f8c6c4ebaa1e2239dc464e10c42ed,1178537.93,9
Gabija576,0x3224d80cc4573ad0c90487d9db0a6aaeab6f7e48,221110.87,3
Ona577,0x6c51428e821f8d547812e132e2847d88e9a9588e,715023.07,7
Matas578,0x28d1a3d1190165a4df5afd7b0c2419dc0deb6838,533878.19,5
Jokubas579,0x21366c188d39c9494dc98cf157cb91025c6a1167,658143.05,6
Paulius580,0x743b9197db4071b5bc8604ba69e3cf38a3f27de1,712722.14,6
Vytautas581,0x6ea4158321463d7cb5a6dd513a244a9468a0f695,228101.80,5
Egle582,0x220ef2b725191b8c7d5ecaf26a9543b4c0fff837,152727.77,1
Margarita583,0x2d57c15344967a98c8b19f4e70d465b2a96c2cc0,1299594.26,12
Rokas584,0xbb849996fa1f9689f2ee5ba9442eb1d4116979f0,89079.89,3
Mantas585,0x8b99ad70df3efdb9774b94c5a5bb85398734db2c,166517.94,3
Indre586,0xb6badb37f75e6ca5d52588d7d0e668643ef7060e,261817.47,1
Gabija587,0x6406844a382a389dc514bd159bd11b1b0ece6d89,350602.72,5
Laura588,0x9e71af791f21e25c37f2d9398b467a43515b1f1a,89163.45,1
Vytautas589,0x726787d9cc4c701a6647117247954be2aac00d5d,313246.61,4
Ona590,0x6f812254f0a9dc874d57627d638f91e2e86efa74,36378.79,3
Egle591,0x1ee3b7ee72b0a4b97f705ad1e44a1eca02201ef1,179695.04,2
Margarita592,0x6513f92e799dce0feb7fda8bfe04bb528f361a61,797496.80,10
Vakare593,0x2b23dc422fd030a24764346affae067dc0a71531,282408.17,2
Vytautas594,0x90b154c71a1eb595417417d7c08743c69f69fe94,401457.36,2
Laura595,0xa6ced99107d519550dc36ba5ac89404a70010718,1157029.31,11
Mantas596,0x273d06377795da44f028b90a99b008ddd33ba7bc,479416.40,6
Indre597,0x3ed67ee546101a448d4a69074a2f419e9f2ae348,1241033.21,8
Matas598,0xdde28aedb21c2d578ba72ee90d1b15cde1930ac0,985307.96,11
Vakare599,0x10559dd3bdaafb97cf69f0e97a20fb70ec25c796,1120952.36,7
Rasa600,0x4ca292470951806c1b0da4432b1571b7449901df,591903.76,6
Rokas601,0x04bedfb26c2af4212aa769da4823ae815ec91a8e,50475.07,2
Vytautas602,0xe84657cdfe90053aa8419f05c592265251ca1ff2,962649.05,9
Margarita603,0x19b97597b466f91890ac7011a63a9df353aed7c3,823652.50,5
Vanesa604,0x985be78e96115c72e23bf2c1ea192fe12eb7cee0,10335.84,1
Mantas605,0x572ac3a0dd5d7e950a2f36437182809f7a78b8b3,983966.00,9
Vakare606,0x3c53d8d6bec4b9e2266091f1ef0b05b66c1ddb0e,176945.78,2
Marija607,0xe2f59b4237e7c7caf96d744c017b29fd566dd5ad,316765.26,4
Jokubas608,0x680c2912c204bc3c329ede1cccf54452df8d81f5,579858.95,5
Patricija609,0x1434aa9889b551828d6817ab906424c4857f06f5,765358.32,4
Ona610,0x79f5f1bc1ed071f804c48c79d82273b9f9a81453,706173.29,7
Paulius611,0x9b7479feb914f269e876c8620e04f44145c003fd,432406.92,5
Gabija612,0xb40b48003f1ce8d90e9a6a78f4c06f6726526b56,226745.57,2
Jokubas613,0xac9b032e9dbac9ed7fdf789523ad991dea06826b,341250.84,3
Rokas614,0x390309957ad87600c8558127e7bd21e26c1d06a4,113492.12,3
Vakare615,0xc2b79edd5bb9d0f8cb0c29dd9c31d6aaddae2a33,466467.53,5
Indre616,0x6bed0409ec29f4e8a137aecc61bfed07a1b0e98b,185475.14,3
Gabija617,0xf4e632d32118421789dea771c80d50ffaa75cbbd,1019811.25,12
Vanesa618,0xab0a4a62a3ffde9cd3aa326255ad8f6a83683287,545417.97,4
Vanesa619,0x111369f5589970379c290b448c262057604018ef,1305941.09,9
Vytautas620,0x3b5106976ba73cd3b095edb4e21e48c7cad98285,40357.09,2
Laura621,0xd20b46c4ee15694515554a5940b6f369d66a2fa7,1078248.01,12
Lukas622,0x2eeeb3937231b644e17228ff83757ccadf92ef06,1026419.14,10
Patricija623,0x7a972fa6fdc7c19f586c1ef59e09d04d8df117aa,311521.43,3
Rokas624,0xafedd6e5b3f870b831f75bedcfa9223bd60c13a7,534580.69,4
Indre625,0x74c65936ec210065ff64747b1b54b5f295588634,1918923.41,11
Jokubas626,0x8b4a5c896371c3b951159f7dc1c8d49ec0cc59a9,101126.64,1
Indre627,0xe0127ddbb0b9c3fef95d84448d4554609b3a0e59,666425.94,6
Margarita628,0x76406ed9fa034fb38fdbb67058c954254fbb08cb,698453.60,4
Rasa629,0xdfed2cfe9e3ef7c52e3b267b1d15d900eb83e4a4,1787322.87,11
Margarita630,0x131b7eec829ad1881236b715c1b5dbd7ded19a52,102852.30,5
Mantas631,0x1f56c61be1f841a44ed91d1f19fec96d94987db7,582985.24,9
Margarita632,0x8f92278f9152e42849b48175ba2247273116ac32,71078.46,1
Gabija633,0xa8537e4632bed691951c16f848d5e918af6acd24,51733.91,3
Jokubas634,0x53429844bbb555eedf0d182fcab4de6fc8761c49,204733.50,6
Laura635,0x42f42c3e56e1695f3dc2cda04ba17dbd352d8dd3,32502.87,2
Paulius636,0x94cb857ade0df41f635547a8557ca8d1ef1cc5d1,495330.47,2
Lukas637,0xf2ad4aff348ccf3ac36b4926ffc3064f27c6405a,824832.61,9
Egle638,0x7848488bdc55622ee7213947fd4917ec7e966d6f,340485.56,4
Patricija639,0x39ea2d41bda1771773fc12c80783c67b7f32c5a6,1657766.60,12
Marija640,0x66c37a0f165de38ed40043d2bf45d58fdf30cef6,84579.39,2
Ona641,0x0bc691cc501483dbab19acef7dc0199e7ae4650d,316618.73,1
Lukas642,0x5939a2b7b52d55414fc581cbe455e5c091055dab,1957974.18,16
Paulius643,0xa5252618891f8e35fce539b757172885d4e4d4f5,514394.48,6
Gabija644,0x43908b27418893a628c9763c911148e1204882a2,1073294.48,9
Lukas645,0x0c101bf179ebb400464c0360784274649f75f2ab,306094.82,5
Margarita646,0xb2e2e349361c03221a213ed463f584b9d1a45e5f,389263.88,8
Marija647,0xc667955ff4304ab8218c6266dea32d805e37f7c8,476365.70,8
Margarita648,0xae743812eef7275883a58d2208825252d3a5e883,1679919.58,10
Rasa649,0xd43bb410a931f4a9505daa9ea6c4404378e2d803,245754.32,4
Margarita650,0xea9ebe1770738a3efe9674e200c2f626ae45fc85,725850.57,9
Egle651,0x93738a93fb67d919cfe1c37b198710f35accf3be,634197.13,6
Jokubas652,0x60f2597d8f936fa65601e128f0b213e79f3351fb,149704.95,5
Marija653,0x1f4522640f454e583c9564b3330540c0c5bd3f45,225519.87,5
Tomas654,0x78df9a58721421a3544c0ca390073d6885ab7904,11623.17,1
Rokas655,0x4d2d62b1017ef9ca630bd84467815945c17dd44c,126939.31,4
Paulius656,0xe04cddf9aa0ae43cc9a539388a4d40c5565cb677,17644.33,1
Vanesa657,0x4ca27e7677db0d2863c244ea64ad44070d1db5cc,513509.12,3
Patricija658,0x46d7cfacf07cfd0b2486b4904bcdad6e7b0133f0,50549.58,1
